channelId,title,description,customUrl,subscribers,views,videos,hiddenSubscribers,publishedAt,country,defaultLanguage,keywords,uploadsPlaylistId,topics,query
UCKVEuzYd3xPRHPUypEV9gpQ,Ekspordime,"""Ekspordime"" on podcast tublidest Eesti ettevõtjatest, juhtidest ja turundajatest, kes on kodumaa piiridest välja astunud ning kogunud õppetunde või saanud eduelamusi. Saadete eesmärk on alati sama: need aitavad muuta mõttelaadi, annavad kasulikke nõuandeid ja näitavad, et eksportimine on võimalik. 

Paneme seljad kokku, õpime üksteiselt ning müüme oma tooteid ja teenuseid Eestist kaugemale. Mina olen Timo Porval Laviist. Minu roll on ägedad tegijad saatesse kutsuda ja praktilised teadmised sinu",@ekspordime,661,31652,41,False,2020-09-17T12:58:55.349414Z,EE,,"Eksportimine turundus müük ""Timo Porval"" Ekspordime ""Marathon Studios"" Toode Teenus podcast",UUKVEuzYd3xPRHPUypEV9gpQ,"https://en.wikipedia.org/wiki/Business, https://en.wikipedia.org/wiki/Society",eesti taskuhääling
UCaO428olJ6fVqymsdVbX12w,Õpetajate Leht,,@opetajate_leht,608,64768,220,False,2016-02-17T10:55:11Z,EE,,"Keelekümblus Õppemeetod Ukraina Üleminek ""Language immersion"" ""Content and Language Integrated Learning"" CLIL ""orff method of teaching music"" ""ukrainian students in Estonia"" ""Classical guitar""",UUaO428olJ6fVqymsdVbX12w,"https://en.wikipedia.org/wiki/Knowledge, https://en.wikipedia.org/wiki/Music",eesti korvpall
UCOC7Y5SuzRue9X08NRNXZhA,Kes Mis aias?,"Taskuhääling “Kes aias? Mis aias?” kajastab alushariduse teemasid ja tähistab Eesti Lasteaednike Liidu 30. tegutsemisaastat. Podcasti nimi viitab loomulikult populaarsele ja ajatule ringmängule, mida igas lasteaias mängitakse.
Teemadering: Kes on aias?  koosneb persoonilugudest meie ala spetsialistidega.  Mis on aias?  annab vastuseid, milliseid meetodeid, töövõtteid, vahendeid lasteaednikud kasutavad oma igapäevatöös. 
Saatejuhid-toimetajad on Silja Järve ja Kätlin Tanin. ",@kesmisaias,353,18905,45,False,2021-03-04T21:13:20.396912Z,,,,UUOC7Y5SuzRue9X08NRNXZhA,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Knowledge, https://en.wikipedia.org/wiki/Health",eesti taskuhääling
UCU2Ipz73XJ12HmEf1tkOjfg,EKN haridus,,@eknharidus9519,363,62617,296,False,2014-08-12T15:53:08Z,,,,UUU2Ipz73XJ12HmEf1tkOjfg,"https://en.wikipedia.org/wiki/Religion, https://en.wikipedia.org/wiki/Society",eesti haridus
UCURUsQGeyb9wM3sLiNPovGA,Eesti Tervisemuuseum,"Eesti Tervisemuuseum aitab värvikal moel tundma õppida oma keha ja selle toimimist ning seeläbi püsida terve ja rõõmsana. Lisaks ekspositsioonidele, teemanäitustele ja tuuridele viime muuseumis läbi kaasahaaravaid haridusprogramme. Meie juures saab korraldada omanäolisi sünnipäevi, sisustada asutuse-, kooli- või firmaüritusi tervist ning tervishoidu puudutavate õpetlik-kasulike teemadega.

Estonian Health Museum’s primary objective is to offer our visitors fascinating discoveries and new informa",@eestitervisemuuseum,247,426089,56,False,2014-12-06T14:33:30Z,EE,,"muuseum museum tervishoid healthcare ""vaba aeg"" ""free time"" tervis health kultuur culture eesti estonia tallinn sightseeing vaatamisväärsus lapsed kids perekond family haridus education meditsiin medicine anatoomia anatomy füsioloogia fysiology inimene human",UUURUsQGeyb9wM3sLiNPovGA,"https://en.wikipedia.org/wiki/Health, https://en.wikipedia.org/wiki/Knowledge, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",eesti
UCk5l3RSh3tm0LmLGbWA9gEw,Miele Eesti,"Miele – Immer Besser. 

Alates asutamisest 1899. aastal on Miele järginud erinevate kodumasinate, sealhulgas pliidiplaatide ja ahjude, külmikute ja sügavkülmikute, pesumasinate, tolmuimejate, kohvimasinate ning nii kaubanduslikult kui ka meditsiinis kasutatavate masinate tootmisel oma kaubamärgi lubadust """"Immer Besser"""" – """"Alati parem"""".

Miele on võtnud eesmärgiks saavutada suurepäraseid tulemusi võimalikult väikese energiakuluga. See käib nii teie pesu, põrandate ja söögiriistade eest hoolit",@mieleeesti807,102,1557329,63,False,2017-03-02T09:04:14Z,EE,,"majapidamistarbed köögiseadmed kodumasin kodumasinad toiduvalmistamine kokandus köök puhastamine tolmuimeja ""parim tolmuimeja"" robottolmuimeja pesumasin kohvimasin kohviaparaat ""Miele ahi"" nõudepesumasin ahi auruahi kuivati ""pliidi õhupuhasti"" külmik külmutuskapp sügavkülmik energiatõhusus energiatõhus ""ohutu energia"" kaubanduslik reklaam tv-reklaam reklaamklipp",UUk5l3RSh3tm0LmLGbWA9gEw,"https://en.wikipedia.org/wiki/Technology, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",eesti youtuber
UC15uJ-bAUoDNCSyrpB2JKOA,Koduomanike Kongress,,@koduomanikekongress1501,0,867,12,False,2012-04-04T10:46:17Z,,,,UU15uJ-bAUoDNCSyrpB2JKOA,"https://en.wikipedia.org/wiki/Politics, https://en.wikipedia.org/wiki/Society",eesti poliitika
UCAgIYoJ7Dq6f7jq_LxSh7PA,skaugur,"Spordiklubi Augur on üks Eesti juhtivaid spordiklubisid, mis tegeleb nii saalihoki, saalijalgpalli, rannajalgpalli kui ka tavajalgpalliga.",@spordiklubiaugur,19,8820,22,False,2012-02-26T10:59:59Z,EE,,"augur ""spordiklubi augur"" Augur ""SK Augur""",UUAgIYoJ7Dq6f7jq_LxSh7PA,"https://en.wikipedia.org/wiki/Sport, https://en.wikipedia.org/wiki/Association_football",eesti jalgpall
UCZWO35LbG588N6JLDLkGsUg,Kaspar Wang,"Jah, see on minu UUS YOUTUBE CHANNEL",@kasparwang,386,7459,5,False,2018-09-11T13:44:02Z,EE,,,UUZWO35LbG588N6JLDLkGsUg,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Food",eesti toit
UCO6azKujECIySNhcdpto2OQ,Eesti Sportliku Vabavõitluse Liit,,@eestisportlikuvabavoitluseliit,190,92216,64,False,2015-04-11T08:00:12Z,,,,UUO6azKujECIySNhcdpto2OQ,"https://en.wikipedia.org/wiki/Sport, https://en.wikipedia.org/wiki/Mixed_martial_arts, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",eesti sport
UCLpTe_7iB_GZfxg4AXz44qQ,Stockmann Eesti,"Stockmann Eesti Youtube kanal.

Esimene Stockmanni kauplus avati Eestis aastal 1993. Tänaseks on Stockmannil kaubamaja Tallinna keskuses (avati aastal 1996, müügipind 12 200 m2). Seppälä alustas oma tegevust Eestis aastal 1999 ning on tänaseks avanud mitmeid kauplusi üle Eesti.

Aadress:
Liivalaia 53
10145 Tallinn

Kontaktid:
Püsiklienditeenindus, info + 372 633 9539
Faks: + 372 633 9556
E-post: klient@stockmann.com",@stockmanneesti,35,159866,41,False,2014-01-22T13:57:16Z,,,Stockmann Eesti,UULpTe_7iB_GZfxg4AXz44qQ,https://en.wikipedia.org/wiki/Lifestyle_(sociology),eesti teater
UC9TiFUTHME5ZGRCwxDZeHGQ,Eesti Muusika Päevad,"7.-16. aprillil 2016 toimuv Eesti heliloojate uudisloomingut tutvustav festival Eesti Muusika Päevad toob kuulajani üle 30 esiettekande. Festivali teemaks on “Roheline heli”, kunstilised juhid on heliloojad Helena Tulve ja Timo Steiner.",@eestimuusikapaevad5904,13,2593,12,False,2015-12-15T20:20:56Z,,,,UU9TiFUTHME5ZGRCwxDZeHGQ,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",eesti muusika
UC7eDUvhLrVI4vwJMfexJ3CQ,Jalgpalliklubi Tallinna Kalev,www.jkkalev.ee 1911. aastal asutatud JK Tallinna Kalev on Eesti vanim tegutsev jalgpalliklubi.,@jktallinnakalev,572,230432,386,False,2010-09-13T20:22:31Z,EE,,"kalev ""kalev tallinn"" ""tallinna kalev"" ""jk tallinna kalev"" meistriliiga ""estonian football"" jalgpall eesti estonia football soccer",UU7eDUvhLrVI4vwJMfexJ3CQ,"https://en.wikipedia.org/wiki/Sport, https://en.wikipedia.org/wiki/Association_football",eesti jalgpall
UC5-lUutNTjcQc305OkbBiPA,Viasat World TV Eesti,,@viasatworldtveesti-1850,100,905905,150,False,2023-02-22T09:05:43.096771Z,EE,,,UU5-lUutNTjcQc305OkbBiPA,"https://en.wikipedia.org/wiki/Knowledge, https://en.wikipedia.org/wiki/Television_program, https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Film",eesti ajalugu
UCJmTp23Sb7DlREDjBlBSU3Q,Tartu observatoorium,"Tartu observatoorium on Tartu Ülikooli loodus- ja täppisteaduste valdkonna koosseisu kuuluv instituut.
Tartu observatooriumi põhiülesanne on õppe-, teadus- ja arendustöö  ning ühiskonnale vajalike teenuste osutamine astronoomia, kaugseire ja kosmosetehnoloogia alal ning nende siduserialadel. 

Tartu observatoorium asub Tartumaal Nõo vallas Tõraveres.
",@tartuobservatoorium,456,90008,194,False,2014-10-09T05:45:51Z,EE,et,,UUJmTp23Sb7DlREDjBlBSU3Q,"https://en.wikipedia.org/wiki/Knowledge, https://en.wikipedia.org/wiki/Technology",tartu
UCquzs4ol0llYmeTfoC43U4w,Allan Kivimaa,Siin kanalil kajastan ma eelkõige ajalugu ja mälestussündmusi!,@allankivimaa7367,160,45776,81,False,2020-11-01T14:37:06.234373Z,,,,UUquzs4ol0llYmeTfoC43U4w,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Society",eesti ajalugu
UCiDhkf-rtnEQAbDy9WmYkpA,Eesti Muusika I Estonian Music,,@eestimuusikaiestonianmusic2580,163,143364,47,False,2016-10-15T12:12:54Z,,,,UUiDhkf-rtnEQAbDy9WmYkpA,"https://en.wikipedia.org/wiki/Rock_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",eesti muusika
UCtZGXqsmmWAe22ymXHG5Sgw,TulePood ilutulestikud,"PyroShow OÜ on professionaalsete ja kogenud pürotehnikute meeskond Eestist ning TulePood.ee ilutulestikud on parim ilutulestikupood , mis on avatud aastaringselt!

Meie töötame üle kogu Eesti ja tegevusvaldkonnad on mitmekülgsed: pulmad, firmapeod, sünnipäevad, suured ja väiksemad pühad, kontserdid, tulefestival ja linna üritused.

- Tavaline ilutulestik ja ilutulestiku show;
- Muusikaline ilutulestik;
- Tuletantsijad, eriefektid ja tuleshow;
- Tuleskulptuurid;
- Valgusshow ja dekoratsioonid;
- ",@tulepoodilutulestikud,255,137528,277,False,2017-11-25T17:59:00Z,EE,et,Pulm Pidu tuleshow pyroshow firework wedding firmapidu фейерверки fireshow ilutulestik tulepood reveal genderparty revealparty genderfirework revealfirework daylightfirework #WeddingFireworks #FireworksDisplay #JustMarriedShow #FountainFireworks #IndoorFireworks #SparkFountains #WeddingVolcano #Pulmailutulestik #PulmadEestis #Ilutulestik #PulmaShow #Taevasära #EestiPulmad #VulkaanIlutulestik #PurskkaevIlutulestik #Eriefektid #PulmaEfektid #Sädemeshow #IlutulestikPulmadeks #eesti #estonia,UUtZGXqsmmWAe22ymXHG5Sgw,https://en.wikipedia.org/wiki/Lifestyle_(sociology),eesti jalgpall
UCqX2Cof-hzGoaT25iL8G0CA,Korner,"Värske melu vutiväljakutelt 🎦⚽️
Vajalikud jalgpallitarvikud ja fännitooted leiad nüüd 
meie vastavatud e-poest ⤵️
",@kornerjalgpall,535,395756,396,False,2011-09-04T17:30:31Z,,,Jalgpall football soccer eesti vassiljev konstantin cristiano ronaldo sport uudisteportaal,UUqX2Cof-hzGoaT25iL8G0CA,"https://en.wikipedia.org/wiki/Sport, https://en.wikipedia.org/wiki/Association_football",eesti jalgpall
UCEKHpx8rHH3ET0F27QEJT0Q,Steveni mängud ja muinasjutud #eesti keeles#,Laste mängud ja muinasjutud eesti keeles.,@27exso,16,943,18,False,2011-09-12T23:58:06Z,EE,,,UUEKHpx8rHH3ET0F27QEJT0Q,"https://en.wikipedia.org/wiki/Role-playing_video_game, https://en.wikipedia.org/wiki/Action_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action-adventure_game",eesti keeles
UCR6OO0ySDT0R3UuJM-0PYcg,Kati & Eduard,"Kati ja Eduardi kanalilt leiate videoid meie  tegemiste kohta. Lõppemas on seiklused Norras ja ees veel suuremad seiklused Austraalias. Proovime kaamerat alati endaga kaasas hoida ja kõik imelised hetked teieni tuua! Hoia end kursis meie tegemistega SIIN sellel kanalil! 

Kati & Eduard",@katieduard7961,12,743,4,False,2017-08-18T13:14:07Z,,,,UUR6OO0ySDT0R3UuJM-0PYcg,https://en.wikipedia.org/wiki/Lifestyle_(sociology),proovime
UCFnNn4WcCQCE9KDs8Fj6KUg,Disainiöö / Tallinn Design Festival,"XX Disainiöö / XX Tallinn Design Festival

www.tallinndesignfestival.com/en

#disainiöö
#tallinndesignfestival
",@tallinn.design.festival,61,24875,100,False,2014-09-24T17:36:23Z,EE,,,UUFnNn4WcCQCE9KDs8Fj6KUg,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Hobby, https://en.wikipedia.org/wiki/Fashion",tallinn
UCgj6DTEsSVz3lc5tROTvHEw,Leaf Gaming,"Hey guys!
Our videos are funmade.
We hope you are enjoying our youtube videos and streams here or twitch.",@leafgaming2312,67,2629,21,False,2015-12-29T15:12:25Z,,,,UUgj6DTEsSVz3lc5tROTvHEw,"https://en.wikipedia.org/wiki/Action_game, https://en.wikipedia.org/wiki/Casual_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Role-playing_video_game",eesti gaming
UCkt2b0SddhVYg1Uo61cGv_A,Eesti K-1 Liiga - Kickboxing Estonia,"Kikkpoksi amatöörvõistluste sari
Esimene etapp juba sel nädalavahetusel!
",@eestik-1liiga,182,8462,2,False,2024-10-01T11:06:08.232138Z,,,,UUkt2b0SddhVYg1Uo61cGv_A,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Sport",eesti
UC1GyRHI4PN04qGwGxj8huGg,Kabbalah Akadeemia Eesti,"Bnei Baruch, Kabbalah Akadeemia

Haridus ja Uurimisinstituut
",@kabbalahakadeemiaeesti,31,2022,106,False,2016-04-25T14:22:41Z,,,,UU1GyRHI4PN04qGwGxj8huGg,"https://en.wikipedia.org/wiki/Society, https://en.wikipedia.org/wiki/Religion",eesti haridus
UC0lx78JJoLSJhvigXONYsaw,Kaver-3 Ameerika Jalgpalli Podcast,"Ameerika jalgpalli podcast, kus põhiliselt keskendume NFL-is toimuvale, kuid hoiame silma peal ka kohalikel (nii Eesti kui ka Euroopa) Ameerika jalgpalli puudutavatel teemadel.",@kaver3podcast,68,15445,335,False,2020-09-16T02:26:35.465581Z,EE,,,UU0lx78JJoLSJhvigXONYsaw,"https://en.wikipedia.org/wiki/Sport, https://en.wikipedia.org/wiki/American_football, https://en.wikipedia.org/wiki/Association_football",eesti taskuhääling
UCNN1xlXaNeMP4F2mfLjqctg,Teadlikum Ema,"Teadlikuma ema eesmärk on:
jagada teadmisi
inspireerida
toetada
Ema: elu, mida armastad.
Mentorlus, klubi ja eratunnid.

",@teadlikumema,1510,374959,428,False,2013-04-15T17:29:00Z,EE,,"jooga tervis emad loengud seminarid logopeedia kõneharjutused ""speach therapy"" koduõpe homeschooling yoga health",UUNN1xlXaNeMP4F2mfLjqctg,https://en.wikipedia.org/wiki/Lifestyle_(sociology),kuidas teha
UCA8GlnTD3ArBMSUkdfAwRxQ,Fire Artist World Cup,"Fire Artist World Cup Chanel. Follow Artists from all over the world and they competition. Event is held every year, on second weekend of the February! Started in Estonia. But already this year could be in your home town!",@fireartistworldcup8071,8,2236,8,False,2015-01-15T20:43:10Z,,,Fire Artist World Cup Competition Firepoi Firestaff Pyro,UUA8GlnTD3ArBMSUkdfAwRxQ,"https://en.wikipedia.org/wiki/Electronic_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Performing_arts, https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Hobby",eesti kunst
UCCDJH1ZVPrLJ-cBePBFdUfQ,Eesti keel ja veel,"Tervitusi kõigile! Mu nimi on Marina 🙋 ja olen diplomeeritud eesti filoloog üle 10-aastase õpetamise ja uurimise kogemusega. Sellel kanalil leidub kõigile eesti keele huvilistele kohta. Siin me õpime tähtsaid grammatika teemasid, avastame uut sõnavara ja lihtsalt naudime eesti keelt. Liituge ja jälgige!

Meie Telegram'is: https://t.me/eesti_keel_ja_veel 

Eesti keele taseme test https://forms.gle/zxt7G13L3cjRa3Fv7 ",@eesti_keel_ja_veel,168,5399,12,False,2012-12-01T11:29:05Z,,,,UUCDJH1ZVPrLJ-cBePBFdUfQ,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",eesti keeles
UClTAr9TPh6Cff-rfs44cKfA,Andmebaasid,"Olen õppejõud Tallinna Tehnikaülikoolis. Õpetan andmebaaside teemalisi kursuseid ""Andmebaasid I"" ja ""Andmebaasid II"". See kanal koondab videoid andmebaaside teooria ja kasutamise praktika teemadel, mis on nende kursuste lisamaterjaliks. Enamik nendest on eesti keeles, kuid on ka mõned ingliskeelsed videod, sest õpetan andmebaase ka välisüliõpilastele.

Kui soovite andmebaasidest ülikooli pakutava raames veel rohkem teada saada, siis Avatud Ülikooli või mikrokraadide mehhanismi kaudu saab iga soo",@erkie77,55,11031,57,False,2009-03-13T17:45:01Z,EE,,,UUlTAr9TPh6Cff-rfs44cKfA,"https://en.wikipedia.org/wiki/Technology, https://en.wikipedia.org/wiki/Knowledge, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",eesti programmeerimine
UC4mqxmyaWrhieZX6B1Yc8nw,Eesti Sport,,@eestisport5760,71,1116236,9,False,2016-01-07T23:33:07Z,,,,UU4mqxmyaWrhieZX6B1Yc8nw,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Sports_game, https://en.wikipedia.org/wiki/Sport, https://en.wikipedia.org/wiki/Vehicle, https://en.wikipedia.org/wiki/Motorsport",eesti sport
UCl_-2mbkUiv6033B1r42IXw,Joosep Teeb Asju,Koostööpakkumised: joosepteebasju@gmail.com,@joosepteebasju,6460,762968,220,False,2017-10-09T11:41:15Z,EE,,Mänguväli Joosep Uusväli Naljakas Eesti Vlog,UUl_-2mbkUiv6033B1r42IXw,"https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Role-playing_video_game",kuidas teha
UC1DPSMTkN2h0sSqUjSI5BRg,Meie Eesti,,@meieeesti7102,4,704,2,False,2018-02-11T08:49:00Z,,,,UU1DPSMTkN2h0sSqUjSI5BRg,,eesti ajalugu
UCGilLkbbUL9WKXm2rRwL6_Q,Saaremaa meeskoor SÜM,"Üks öige meeskoor :) 
Mees ära kuiva, tule laulma!",@saaremaameeskoorsum6303,17,5417,12,False,2018-03-19T20:05:50Z,,,,UUGilLkbbUL9WKXm2rRwL6_Q,"https://en.wikipedia.org/wiki/Christian_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Classical_music",saaremaa
UCSB51fuFiG_MlFg9YUvU90g,Untsakad - Topic,,,1490,2785818,97,False,2022-10-18T11:08:08.816Z,,,,UUSB51fuFiG_MlFg9YUvU90g,https://en.wikipedia.org/wiki/Music,eesti rahvamuusika
UCne8u1sDmdm3jdt-avxKDLw,Eesti Raskemuusikaliit,"Eesti Raskemuusikaliit on siin, et aidata luua võimalusi Eesti raskemuusika õppimiseks, loomiseks, tarbimiseks ja ekspordiks.

Oma eesmärgi saavutamiseks korraldame üritusi, seminare, kogume andmeid ja jagame informatsiooni ja kogemusi, mis aitavad arendada Eesti raskemuusikat.
Raskemuusikaliit esindab raskemat rokki, metalit, tumedat elektroonilist muusikat ja nende stiilide alaliike. Me ei esinda popmuusikat, klassikalist muusikat, folki ega jazzi. Küll aga eelnimetatud stiilide mõjutustega ra",@raskemuusikaliit,44,3862,16,False,2023-04-23T06:21:08.18125Z,,,,UUne8u1sDmdm3jdt-avxKDLw,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Rock_music",eesti muusika
UCnryrtCLhHTbcFM0drPnyOw,Podcast Aeg Maha,Saade elust ja enesearengust 🌱,@aegmaha,1530,163476,30,False,2023-10-17T16:07:36.246684Z,EE,,teadlikkus kainus eneseareng jooga hingamine sport toitumine liikumine puhtus vesi tervis,UUnryrtCLhHTbcFM0drPnyOw,"https://en.wikipedia.org/wiki/Health, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",eesti podcast
UCKqTM0VLJ-BZuN4AST-A2Cw,Eesti Pimedate Liit,"Eesti Pimedate Liit on nägemispuudega inimeste ühingute ja nägemispuudega inimestega tegelevate ühingute ning sihtasutuste katusorganisatsioon. Liidu eesmärk on kaitsta nägemispuudega inimeste huve, esindada nägemispuudega inimesi riiklikul ja rahvusvahelisel tasandil.",@eesti_pimedate_liit,9,2162,21,False,2022-01-24T11:15:24.1028Z,EE,,,UUKqTM0VLJ-BZuN4AST-A2Cw,"https://en.wikipedia.org/wiki/Technology, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",eesti tech
UC7B0xsCgblbfq1BPrOpYidQ,Voru Pensionar,,@vorupensionar4505,3,3322,12,False,2013-11-10T09:16:03Z,,,,UU7B0xsCgblbfq1BPrOpYidQ,https://en.wikipedia.org/wiki/Lifestyle_(sociology),võrumaa
UCZwsEJdsQjxqR--PVwXcTpw,Ahto Klooster,,@ahtoklooster3512,12,14025,9,False,2013-09-13T09:30:59Z,,,,UUZwsEJdsQjxqR--PVwXcTpw,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Sport, https://en.wikipedia.org/wiki/Basketball, https://en.wikipedia.org/wiki/Electronic_music",eesti korvpall
UCswlZZk-0iE5QHViKRQFwbA,Ferdinandid,Proovime igasuguseid söödavaid asju ja teeme muid lollusi,@ferdinandid2771,21,1532,6,False,2017-06-14T12:40:46Z,,,,UUswlZZk-0iE5QHViKRQFwbA,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Vehicle",proovime
UCiKyj-7oRm11R2vu0Tu1pvQ,sohver21,,@sohver21,56,241365,4,False,2010-10-31T18:45:09Z,,,,UUiKyj-7oRm11R2vu0Tu1pvQ,"https://en.wikipedia.org/wiki/Association_football, https://en.wikipedia.org/wiki/Sport, https://en.wikipedia.org/wiki/Music",eesti jalgpall
UCGFu9XY0k4V35rrsVTD51Ug,Eesti Ajalugu,Siit leiad kõik vajaliku ühele õigele eestlasele!,@eestiajalugu8737,52,10087,15,False,2017-12-20T15:09:39Z,EE,,,UUGFu9XY0k4V35rrsVTD51Ug,"https://en.wikipedia.org/wiki/Knowledge, https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Society, https://en.wikipedia.org/wiki/Entertainment",eesti ajalugu
UChdF9CmNo6FQ10je70_ef2A,Plaan B,"Liitu meiega: www.plaanb.ee/astu-liikmeks

Plaan B erakond on rahvaliikumine neile, kes tunnevad, et tänane poliitika on kaugenenud inimlikkusest, mõistmisest ja lihtsast talupojaloogikast. Me usume, et Eesti saab olla õiglane, kodune ja tark riik – selline, kus inimest ei mõõdeta tema üksikute puuduste, vaid tema töö ja tegevuse järgi. Meie ideoloogia keskmes on kogukond, pere, väärikus, julge tõearmastus ja usaldus inimese ja Jumala vastu.",@uhistegevuseuudised1691,2680,1101549,828,False,2013-10-04T13:31:34Z,EE,,plaanb,UUhdF9CmNo6FQ10je70_ef2A,https://en.wikipedia.org/wiki/Society,eesti poliitika
UCoWA5XtFkKqr_fWnx0CCyLw,Eesti Kindlustusühistu ÜKS,Meie videod tutvustavad vaatajatele Eesti Kindlustusühistu ÜKS mõttekaaslaste arvamusi ning nägemust ühistu vajalikkusest ja kasulikkusest nii üksikisikule kui ka Eesti ühiskonnale tervikuna.,@eestikindlustusuhistuuks9247,19,3715,34,False,2020-02-11T15:13:08.429696Z,EE,,Kindlustus Kindlustusühistu Kindlustusselts Ühistu Kodukindlustus Kaskokindlustus Liikluskindlustus Reisikindlustus,UUoWA5XtFkKqr_fWnx0CCyLw,"https://en.wikipedia.org/wiki/Society, https://en.wikipedia.org/wiki/Politics",eesti podcast
